Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,ID
13.3,Low Fat,0.080257683,Dairy,232.63,2007,,Tier 2,Supermarket Type1,1864.24,FDD03OUT017
,Low Fat,0.059037538,Household,237.7248,1985,Medium,Tier 3,Supermarket Type3,2607.2728,NCW18OUT027
,LF,0.094916347,Soft Drinks,172.3106,1985,Medium,Tier 3,Supermarket Type3,4277.765,DRG36OUT027
16.35,Low Fat,0.034393057,Fruits and Vegetables,50.8324,1998,,Tier 3,Grocery Store,155.7972,FDT43OUT010
5.32,Low Fat,0.093261677,Health and Hygiene,100.9674,2009,Medium,Tier 3,Supermarket Type2,1222.4088,NCU17OUT018
15,Regular,0.16143544,Canned,185.1266,1997,Small,Tier 1,Supermarket Type1,2766.399,FDH50OUT046
8.27,Regular,0.089479661,Snack Foods,148.6708,1987,High,Tier 3,Supermarket Type1,2106.5912,FDU57OUT013
,Low Fat,0.008722342,Fruits and Vegetables,123.5414,1985,Medium,Tier 3,Supermarket Type3,4508.1318,FDA56OUT027
13.1,Low Fat,0.020988798,Dairy,117.7782,2007,,Tier 2,Supermarket Type1,1191.782,FDZ15OUT017
12.5,Low Fat,0.081260969,Meat,221.7798,1999,Medium,Tier 1,Supermarket Type1,3085.3172,FDY51OUT049
19.1,Low Fat,0.045308131,Dairy,42.5138,1997,Small,Tier 1,Supermarket Type1,649.8208,DRF03OUT046
11.3,Low Fat,0.06705851,Household,194.0478,2007,,Tier 2,Supermarket Type1,3293.7126,NCV06OUT017
13.65,Low Fat,0.035930784,Snack Foods,184.4924,1987,High,Tier 3,Supermarket Type1,9069.5276,FDA21OUT013
,low fat,0.018813776,Health and Hygiene,235.259,1985,Medium,Tier 3,Supermarket Type3,5672.616,NCQ53OUT027
,Low Fat,0.032099989,Health and Hygiene,164.1526,1985,Medium,Tier 3,Supermarket Type3,2960.1468,NCO29OUT027
18.85,Regular,0.06823032,Dairy,121.044,2009,Medium,Tier 3,Supermarket Type2,1557.972,FDT26OUT018
5.59,Regular,0.056592115,Snack Foods,65.0168,2004,Small,Tier 2,Supermarket Type1,447.4176,FDI21OUT035
18.6,Low Fat,0.012643035,Household,119.8414,1987,High,Tier 3,Supermarket Type1,365.5242,NCI55OUT013
9.31,Low Fat,0.063529046,Frozen Foods,63.751,1998,,Tier 3,Grocery Store,126.502,FDZ04OUT010
6.17,Low Fat,0.010630949,Meat,65.9826,1997,Small,Tier 1,Supermarket Type1,1162.4868,FDL27OUT046
5.175,Regular,0.029490377,Snack Foods,107.6622,2004,Small,Tier 2,Supermarket Type1,2858.2794,FDS45OUT035
,Low Fat,0.129983688,Household,93.0462,1985,Small,Tier 1,Grocery Store,185.0924,NCG43OUT019
19.2,Regular,0.094300933,Frozen Foods,187.5214,2009,Medium,Tier 3,Supermarket Type2,1695.7926,FDU28OUT018
12.85,Regular,0.152001201,Fruits and Vegetables,252.3382,1987,High,Tier 3,Supermarket Type1,6056.1168,FDO20OUT013
16.25,Low Fat,0.039113587,Household,116.0176,1987,High,Tier 3,Supermarket Type1,1488.7288,NCG55OUT013
6.13,Low Fat,0.02848169,Household,110.4912,2007,,Tier 2,Supermarket Type1,1310.2944,NCM42OUT017
12.3,Low Fat,0.05271592,Household,189.653,2009,Medium,Tier 3,Supermarket Type2,569.259,NCG07OUT018
,Low Fat,0.182493512,Health and Hygiene,258.8278,1985,Small,Tier 1,Grocery Store,1041.3112,NCQ29OUT019
10.1,Low Fat,0.050562853,Health and Hygiene,153.3656,1998,,Tier 3,Grocery Store,463.3968,NCV05OUT010
11.15,Low Fat,0.07366703,Others,66.2142,2009,Medium,Tier 3,Supermarket Type2,131.8284,NCO02OUT018
19.35,Low Fat,0.03322326,Meat,172.0738,2009,Medium,Tier 3,Supermarket Type2,3301.7022,FDH19OUT018
17.25,Low Fat,0.037396492,Soft Drinks,165.6526,2007,,Tier 2,Supermarket Type1,1808.9786,DRG13OUT017
19.85,Low Fat,0.054015429,Seafood,196.3768,2004,Small,Tier 2,Supermarket Type1,4138.6128,FDI57OUT035
9.5,Regular,0.02210346,Meat,194.7452,2002,,Tier 2,Supermarket Type1,1370.2164,FDX51OUT045
9.395,Low Fat,0.099274694,Snack Foods,104.528,1999,Medium,Tier 1,Supermarket Type1,852.224,FDW33OUT049
4.59,Low Fat,0.070721656,Soft Drinks,113.286,1987,High,Tier 3,Supermarket Type1,1471.418,DRE12OUT013
5.98,Low Fat,0.043554614,Fruits and Vegetables,148.2418,2004,Small,Tier 2,Supermarket Type1,2354.2688,FDY31OUT035
6.46,Regular,0.04923932,Fruits and Vegetables,144.4102,1999,Medium,Tier 1,Supermarket Type1,4374.306,FDR31OUT049
7.02,Low Fat,0.08114883,Fruits and Vegetables,146.8734,2004,Small,Tier 2,Supermarket Type1,3563.3616,FDS55OUT035
8.52,Low Fat,0.027054244,Soft Drinks,151.5682,2004,Small,Tier 2,Supermarket Type1,3506.7686,DRL60OUT035
12.6,Regular,0.036773101,Fruits and Vegetables,250.3092,1998,,Tier 3,Grocery Store,249.0092,FDW55OUT010
5.94,Regular,0.049163321,Breads,186.4556,1998,,Tier 3,Grocery Store,563.2668,FDT11OUT010
16.25,Low Fat,0.078168739,Canned,91.3804,1997,Small,Tier 1,Supermarket Type1,1653.8472,FDO50OUT046
10.695,Low Fat,0.05337973,Frozen Foods,56.7904,1999,Medium,Tier 1,Supermarket Type1,1113.2176,FDD28OUT049
5.88,Regular,0.030418998,Frozen Foods,103.099,2007,,Tier 2,Supermarket Type1,1341.587,FDN28OUT017
9.3,LF,0.111673587,Breads,65.7826,2009,Medium,Tier 3,Supermarket Type2,968.739,FDS35OUT018
19.5,Regular,0.027341529,Canned,158.292,2004,Small,Tier 2,Supermarket Type1,3994.8,FDB38OUT035
5.82,Regular,0.077634044,Fruits and Vegetables,256.433,2009,Medium,Tier 3,Supermarket Type2,3844.995,FDT07OUT018
8.68,Low Fat,0.008835694,Frozen Foods,96.5384,1997,Small,Tier 1,Supermarket Type1,1182.4608,FDC53OUT046
15.7,Low Fat,0.055990291,Health and Hygiene,153.2024,1997,Small,Tier 1,Supermarket Type1,3795.06,NCT41OUT046
,Regular,0.00799548,Frozen Foods,78.5618,1985,Medium,Tier 3,Supermarket Type3,2255.7304,FDR40OUT027
12.8,Low Fat,0.076369874,Fruits and Vegetables,97.241,2009,Medium,Tier 3,Supermarket Type2,1448.115,FDH32OUT018
15.1,Low Fat,0.095351065,Baking Goods,158.6604,2002,,Tier 2,Supermarket Type1,2535.3664,FDN60OUT045
7.31,Low Fat,0.026783871,Snack Foods,108.157,2004,Small,Tier 2,Supermarket Type1,1098.57,FDR33OUT035
,Low Fat,0.01520491,Snack Foods,197.2084,1985,Medium,Tier 3,Supermarket Type3,4166.5764,FDB59OUT027
12.35,Low Fat,0.099757833,Fruits and Vegetables,113.9518,1997,Small,Tier 1,Supermarket Type1,910.8144,FDS07OUT046
16.6,LF,0,Canned,117.3124,1987,High,Tier 3,Supermarket Type1,2014.7108,FDD02OUT013
14.35,Regular,0.090896452,Frozen Foods,231.2984,2004,Small,Tier 2,Supermarket Type1,6024.1584,FDH05OUT035
7.075,Low Fat,0.022602061,Frozen Foods,98.1068,1999,Medium,Tier 1,Supermarket Type1,1458.102,FDR04OUT049
18.25,Low Fat,0.044250304,Hard Drinks,174.708,1997,Small,Tier 1,Supermarket Type1,2423.512,DRJ47OUT046
13.1,Low Fat,0.075885921,Dairy,165.1158,2009,Medium,Tier 3,Supermarket Type2,1504.0422,FDW50OUT018
7.68,Low Fat,0.153177941,Health and Hygiene,85.2224,2009,Medium,Tier 3,Supermarket Type2,1278.336,NCJ17OUT018
19.7,Regular,0,Baking Goods,197.911,2002,,Tier 2,Supermarket Type1,1767.699,FDH60OUT045
8.52,Low Fat,0.027114238,Soft Drinks,151.9682,2002,,Tier 2,Supermarket Type1,1677.1502,DRL60OUT045
17.75,Regular,0.049634572,Fruits and Vegetables,140.2838,1998,,Tier 3,Grocery Store,280.9676,FDS32OUT010
,reg,0,Snack Foods,112.2544,1985,Medium,Tier 3,Supermarket Type3,3914.904,FDM58OUT027
5.785,Regular,0.040587146,Snack Foods,180.366,2007,,Tier 2,Supermarket Type1,1258.362,FDK10OUT017
5.945,LF,0.093008616,Household,127.8652,2004,Small,Tier 2,Supermarket Type1,2195.8084,NCS30OUT035
18.25,Regular,0.17179432,Dairy,154.663,2007,,Tier 2,Supermarket Type1,2659.871,FDY15OUT017
8.68,Low Fat,0.008828341,Frozen Foods,99.9384,1987,High,Tier 3,Supermarket Type1,689.7688,FDC53OUT013
11.65,LF,0.033858187,Seafood,113.386,1997,Small,Tier 1,Supermarket Type1,2603.278,FDK45OUT046
19.25,reg,0.034841089,Canned,141.1496,2009,Medium,Tier 3,Supermarket Type2,282.2992,FDH26OUT018
16.2,Low Fat,0.08425957,Household,192.3162,1998,,Tier 3,Grocery Store,769.6648,NCW06OUT010
13,Regular,0.083444376,Canned,195.8426,1987,High,Tier 3,Supermarket Type1,4152.5946,FDV37OUT013
17.75,low fat,0.030497325,Dairy,256.9672,2002,,Tier 2,Supermarket Type1,1534.0032,FDB52OUT045
12.15,Low Fat,0.131179812,Frozen Foods,245.246,1997,Small,Tier 1,Supermarket Type1,3202.498,FDF41OUT046
6.32,Low Fat,0.012737719,Meat,38.5822,1999,Medium,Tier 1,Supermarket Type1,353.5398,FDA39OUT049
17.25,Regular,0.159165324,Fruits and Vegetables,63.4194,2004,Small,Tier 2,Supermarket Type1,1547.985,FDE56OUT035
7.72,Low Fat,0.122015744,Fruits and Vegetables,121.744,2009,Medium,Tier 3,Supermarket Type2,2277.036,FDC56OUT018
18.85,Regular,0.068091318,Dairy,120.644,2002,,Tier 2,Supermarket Type1,3475.476,FDT26OUT045
19.7,Low Fat,0.067314073,Snack Foods,175.137,2007,,Tier 2,Supermarket Type1,2822.992,FDR21OUT017
14.5,Regular,0.041249072,Canned,40.5454,1997,Small,Tier 1,Supermarket Type1,1216.4166,FDC14OUT046
17.7,Low Fat,0.174340475,Fruits and Vegetables,116.6834,2004,Small,Tier 2,Supermarket Type1,3570.6854,FDI32OUT035
15.7,Regular,0.11454343,Canned,113.7202,2004,Small,Tier 2,Supermarket Type1,3263.0858,FDI02OUT035
9.695,Low Fat,0.029693277,Snack Foods,159.792,2009,Medium,Tier 3,Supermarket Type2,2716.464,FDE22OUT018
11.8,Regular,0.107057186,Dairy,224.1772,1997,Small,Tier 1,Supermarket Type1,3558.0352,FDW26OUT046
,Low Fat,0.009921107,Baking Goods,183.6924,1985,Small,Tier 1,Grocery Store,555.2772,FDA36OUT019
,Low Fat,0.031583053,Household,260.991,1985,Medium,Tier 3,Supermarket Type3,7100.757,NCS06OUT027
15.2,Low Fat,0.097043739,Health and Hygiene,116.8492,2004,Small,Tier 2,Supermarket Type1,2664.5316,NCX05OUT035
8.77,reg,0.046762633,Fruits and Vegetables,170.8422,2004,Small,Tier 2,Supermarket Type1,1724.422,FDU19OUT035
19.7,Low Fat,0.064909488,Canned,88.5198,2004,Small,Tier 2,Supermarket Type1,1308.297,FDA49OUT035
10.5,LF,0.011305479,Household,235.5248,1999,Medium,Tier 1,Supermarket Type1,4740.496,NCZ42OUT049
15.1,Regular,0,Fruits and Vegetables,146.2786,1998,,Tier 3,Grocery Store,433.4358,FDX32OUT010
5.405,Regular,0.053576661,Canned,200.5742,1987,High,Tier 3,Supermarket Type1,2388.8904,FDR01OUT013
20.35,Regular,0.150947728,Meat,81.0276,1987,High,Tier 3,Supermarket Type1,1868.2348,FDQ15OUT013
,low fat,0.10818157,Dairy,149.605,1985,Small,Tier 1,Grocery Store,449.415,FDQ14OUT019
5.785,Regular,0.038749536,Fruits and Vegetables,262.0252,2004,Small,Tier 2,Supermarket Type1,4459.5284,FDS56OUT035
11.8,Low Fat,0.113790879,Soft Drinks,185.3924,2009,Medium,Tier 3,Supermarket Type2,370.1848,DRJ24OUT018
,Low Fat,0.065313024,Frozen Foods,47.1402,1985,Medium,Tier 3,Supermarket Type3,1516.0266,FDG52OUT027
12.5,Low Fat,0,Starchy Foods,127.102,2007,,Tier 2,Supermarket Type1,253.004,FDF59OUT017
6.11,Regular,0.152813518,Soft Drinks,45.6086,2007,,Tier 2,Supermarket Type1,1025.9978,DRM49OUT017
7.105,Low Fat,0.044771473,Household,58.2562,1987,High,Tier 3,Supermarket Type1,592.562,NCP02OUT013
8.5,Low Fat,0.098083231,Canned,50.3324,2002,,Tier 2,Supermarket Type1,675.1212,FDW13OUT045
16.7,Regular,0.06121901,Baking Goods,100.0384,2007,,Tier 2,Supermarket Type1,1970.768,FDV12OUT017
17.1,Regular,0.047073322,Canned,138.6838,2007,,Tier 2,Supermarket Type1,2950.1598,FDH14OUT017
8.325,Low Fat,0.029953314,Fruits and Vegetables,39.5138,2007,,Tier 2,Supermarket Type1,568.5932,FDQ20OUT017
15.85,Low Fat,0,Snack Foods,55.1956,1987,High,Tier 3,Supermarket Type1,1255.6988,FDT45OUT013
,Low Fat,0.040520754,Others,153.934,1985,Small,Tier 1,Grocery Store,153.134,NCM26OUT019
,Low Fat,0.052554508,Snack Foods,190.3504,1985,Medium,Tier 3,Supermarket Type3,1917.504,FDJ22OUT027
12.15,Low Fat,0.018514652,Frozen Foods,252.7698,2007,,Tier 2,Supermarket Type1,5834.4054,FDD29OUT017
15.85,Low Fat,0.07871426,Canned,37.2506,2002,,Tier 2,Supermarket Type1,493.3578,FDA13OUT045
17.1,Low Fat,0.054197299,Breads,83.5566,2004,Small,Tier 2,Supermarket Type1,1860.2452,FDV47OUT035
15.5,Low Fat,0.103442268,Snack Foods,144.847,1997,Small,Tier 1,Supermarket Type1,2433.499,FDS57OUT046
14.15,LF,0.095360186,Soft Drinks,172.3106,2004,Small,Tier 2,Supermarket Type1,3251.1014,DRG36OUT035
,low fat,0.053031857,Canned,149.1734,1985,Medium,Tier 3,Supermarket Type3,4454.202,FDK38OUT027
6.865,Low Fat,0.013990601,Soft Drinks,127.6652,2004,Small,Tier 2,Supermarket Type1,2841.6344,DRJ49OUT035
16.5,Regular,0.066237024,Breakfast,183.1292,2004,Small,Tier 2,Supermarket Type1,6385.022,FDR37OUT035
14.5,Low Fat,0.089761211,Health and Hygiene,159.4604,2004,Small,Tier 2,Supermarket Type1,2376.906,NCS53OUT035
19.35,Regular,0.01863822,Snack Foods,110.2544,2009,Medium,Tier 3,Supermarket Type2,1677.816,FDR22OUT018
8.51,Low Fat,0.016176344,Household,192.1478,2009,Medium,Tier 3,Supermarket Type2,1937.478,NCP42OUT018
6.65,Low Fat,0.089196394,Canned,147.0734,1998,,Tier 3,Grocery Store,296.9468,FDK38OUT010
7.39,Low Fat,0.092782895,Household,252.6066,1997,Small,Tier 1,Supermarket Type1,2259.0594,NCC43OUT046
10.895,Low Fat,0.0358031,Fruits and Vegetables,130.3284,1999,Medium,Tier 1,Supermarket Type1,2504.7396,FDH57OUT049
8.63,Regular,0.028271345,Canned,170.5422,2004,Small,Tier 2,Supermarket Type1,2069.3064,FDQ25OUT035
7.75,Low Fat,0.043238822,Baking Goods,92.5436,1997,Small,Tier 1,Supermarket Type1,1701.7848,FDA11OUT046
12.15,Low Fat,0.037955309,Meat,62.8826,1999,Medium,Tier 1,Supermarket Type1,710.4086,FDG31OUT049
18.25,Low Fat,0.089186083,Frozen Foods,194.3452,2009,Medium,Tier 3,Supermarket Type2,4502.1396,FDW28OUT018
19.85,Low Fat,0.044566659,Dairy,88.5856,1999,Medium,Tier 1,Supermarket Type1,703.0848,FDV14OUT049
9.3,Low Fat,0.028638276,Baking Goods,195.8136,2009,Medium,Tier 3,Supermarket Type2,2138.5496,FDB60OUT018
,Regular,0.057762301,Fruits and Vegetables,237.3564,1985,Medium,Tier 3,Supermarket Type3,2145.2076,FDU43OUT027
5.98,LF,0.075711199,Hard Drinks,55.6614,2002,,Tier 2,Supermarket Type1,331.5684,DRH11OUT045
,Low Fat,0.027767577,Baking Goods,82.1592,1985,Small,Tier 1,Grocery Store,412.796,FDC48OUT019
7.02,Low Fat,0.049865399,Dairy,82.925,1997,Small,Tier 1,Supermarket Type1,1165.15,DRK39OUT046
7.72,Low Fat,0.052061483,Fruits and Vegetables,76.7986,1999,Medium,Tier 1,Supermarket Type1,1324.2762,FDB20OUT049
5.925,Regular,0.096387053,Dairy,45.6086,1987,High,Tier 3,Supermarket Type1,356.8688,FDE51OUT013
9.695,Regular,0.128176489,Baking Goods,224.8404,1987,High,Tier 3,Supermarket Type1,3600.6464,FDX36OUT013
12.6,Low Fat,0.064110725,Health and Hygiene,122.3414,1997,Small,Tier 1,Supermarket Type1,243.6828,NCT29OUT046
15.6,Regular,0.035561344,Snack Foods,112.1518,1999,Medium,Tier 1,Supermarket Type1,1821.6288,FDU45OUT049
16.7,Regular,0.119647957,Fruits and Vegetables,180.9976,1999,Medium,Tier 1,Supermarket Type1,4165.2448,FDF56OUT049
18,Regular,0.238831875,Fruits and Vegetables,88.2514,1998,,Tier 3,Grocery Store,88.5514,FDW07OUT010
,Regular,0.075676339,Frozen Foods,190.4846,1985,Medium,Tier 3,Supermarket Type3,8789.8916,FDR52OUT027
20.85,LF,0.021416681,Fruits and Vegetables,104.6306,2009,Medium,Tier 3,Supermarket Type2,1149.8366,FDB45OUT018
,Low Fat,0.024766802,Household,151.0392,1985,Medium,Tier 3,Supermarket Type3,3281.0624,NCT42OUT027
18.7,reg,0.070691729,Frozen Foods,230.201,1997,Small,Tier 1,Supermarket Type1,5742.525,FDP52OUT046
,Regular,0.030693309,Canned,228.0352,1985,Medium,Tier 3,Supermarket Type3,10306.584,FDI50OUT027
18.85,Low Fat,0.055671582,Baking Goods,133.3284,2007,,Tier 2,Supermarket Type1,263.6568,FDU48OUT017
11.65,Low Fat,0.040507228,Fruits and Vegetables,186.924,2004,Small,Tier 2,Supermarket Type1,2237.088,FDS43OUT035
16.5,Low Fat,0.035626319,Health and Hygiene,93.112,1987,High,Tier 3,Supermarket Type1,932.12,NCM41OUT013
15.6,Low Fat,0.143688905,Breakfast,128.1994,2009,Medium,Tier 3,Supermarket Type2,2184.4898,FDP37OUT018
12.3,Regular,0.106542886,Fruits and Vegetables,173.2396,2002,,Tier 2,Supermarket Type1,3139.9128,FDJ44OUT045
,Regular,0.208662546,Dairy,231.83,1985,Small,Tier 1,Grocery Store,466.06,FDY38OUT019
10.65,Low Fat,0.024107056,Fruits and Vegetables,56.6272,2007,,Tier 2,Supermarket Type1,447.4176,FDC20OUT017
16.2,Low Fat,0.104058452,Canned,102.499,2007,,Tier 2,Supermarket Type1,2063.98,FDF02OUT017
10.5,Regular,0.048403392,Dairy,48.2376,2009,Medium,Tier 3,Supermarket Type2,527.3136,FDX38OUT018
,Regular,0.026391403,Canned,92.812,1985,Medium,Tier 3,Supermarket Type3,2609.936,FDN50OUT027
7.55,Regular,0.031007381,Fruits and Vegetables,123.4072,2002,,Tier 2,Supermarket Type1,2082.6224,FDA07OUT045
,Low Fat,0.150672399,Canned,104.728,1985,Medium,Tier 3,Supermarket Type3,2450.144,FDT49OUT027
13.35,Regular,0.149598628,Snack Foods,179.466,1999,Medium,Tier 1,Supermarket Type1,3775.086,FDA09OUT049
16,Low Fat,0.077290355,Fruits and Vegetables,44.5086,2007,,Tier 2,Supermarket Type1,713.7376,FDV43OUT017
,Regular,0.078758649,Snack Foods,103.0016,1985,Small,Tier 1,Grocery Store,202.4032,FDK58OUT019
16.85,Low Fat,0.036359891,Snack Foods,90.7488,1987,High,Tier 3,Supermarket Type1,2263.72,FDL22OUT013
8.185,Low Fat,0.046747071,Fruits and Vegetables,49.9692,2007,,Tier 2,Supermarket Type1,837.5764,FDP56OUT017
19.7,Low Fat,0,Hard Drinks,125.9362,1999,Medium,Tier 1,Supermarket Type1,1635.8706,DRL47OUT049
10.8,Low Fat,0.041865848,Health and Hygiene,189.7214,1997,Small,Tier 1,Supermarket Type1,5841.0634,NCT17OUT046
12.6,Regular,0.031713126,Baking Goods,172.5764,2007,,Tier 2,Supermarket Type1,1030.6584,FDR12OUT017
16.7,Low Fat,0.07044068,Dairy,216.885,2009,Medium,Tier 3,Supermarket Type2,6275.165,FDD39OUT018
13.1,Low Fat,0.006087409,Frozen Foods,185.0898,2009,Medium,Tier 3,Supermarket Type2,1870.898,FDG04OUT018
14.85,Regular,0.035456465,Fruits and Vegetables,162.2578,2007,,Tier 2,Supermarket Type1,3690.5294,FDV19OUT017
,Low Fat,0.142107998,Fruits and Vegetables,150.3734,1985,Small,Tier 1,Grocery Store,296.9468,FDS55OUT019
13,Regular,0.030064132,Canned,58.022,1987,High,Tier 3,Supermarket Type1,898.83,FDM50OUT013
12.1,Low Fat,0.029781363,Soft Drinks,146.9444,1997,Small,Tier 1,Supermarket Type1,1596.5884,DRF13OUT046
11.3,Low Fat,0.056387854,Baking Goods,245.4118,1987,High,Tier 3,Supermarket Type1,6669.3186,FDJ48OUT013
10,Low Fat,0.038653608,Fruits and Vegetables,245.4144,1987,High,Tier 3,Supermarket Type1,7105.4176,FDM20OUT013
20.6,Low Fat,0.083172413,Baking Goods,121.0756,2002,,Tier 2,Supermarket Type1,1696.4584,FDP24OUT045
11.5,Regular,0.020565921,Dairy,86.054,2004,Small,Tier 2,Supermarket Type1,1384.864,FDC16OUT035
11.8,LF,0.008609602,Health and Hygiene,114.8492,2007,,Tier 2,Supermarket Type1,1390.1904,NCB42OUT017
8.895,Low Fat,0.121180705,Breakfast,177.037,1998,,Tier 3,Grocery Store,176.437,FDN01OUT010
9.3,Low Fat,0.174703862,Snack Foods,104.0964,2002,,Tier 2,Supermarket Type1,1788.3388,FDT34OUT045
,Regular,0.127800388,Frozen Foods,177.037,1985,Medium,Tier 3,Supermarket Type3,4587.362,FDA52OUT027
19.1,Low Fat,0.296713665,Household,171.8422,1998,,Tier 3,Grocery Store,1034.6532,NCC18OUT010
17.85,Low Fat,0.018125948,Health and Hygiene,94.9094,2007,,Tier 2,Supermarket Type1,761.6752,NCR41OUT017
6.445,Low Fat,0.029859711,Baking Goods,94.1436,2007,,Tier 2,Supermarket Type1,1418.154,FDX23OUT017
12.65,Low Fat,0.116203156,Meat,53.5324,1998,,Tier 3,Grocery Store,415.4592,FDP39OUT010
13.15,Low Fat,0.09264951,Household,157.8604,2004,Small,Tier 2,Supermarket Type1,3803.0496,NCH07OUT035
,Low Fat,0.081197035,Breads,121.7414,1985,Small,Tier 1,Grocery Store,365.5242,FDW47OUT019
15,Low Fat,0.049070183,Soft Drinks,61.9168,2004,Small,Tier 2,Supermarket Type1,767.0016,DRD13OUT035
11.65,Low Fat,0.131394793,Baking Goods,151.9024,1987,High,Tier 3,Supermarket Type1,1669.8264,FDR48OUT013
20.1,Regular,0,Frozen Foods,152.2366,1998,,Tier 3,Grocery Store,151.1366,FDE17OUT010
17.35,Low Fat,0,Baking Goods,102.9016,1997,Small,Tier 1,Supermarket Type1,1922.8304,FDP60OUT046
18.1,Low Fat,0.022526293,Fruits and Vegetables,95.0094,2007,,Tier 2,Supermarket Type1,1713.7692,FDD57OUT017
8.5,low fat,0.163838951,Canned,51.3324,1998,,Tier 3,Grocery Store,311.5944,FDW13OUT010
14.1,Low Fat,0.11349714,Baking Goods,56.1956,2002,,Tier 2,Supermarket Type1,1364.89,FDN24OUT045
11.8,Regular,0.094185483,Snack Foods,126.2704,2007,,Tier 2,Supermarket Type1,2002.7264,FDJ34OUT017
6.035,low fat,0.14113846,Snack Foods,155.0998,1987,High,Tier 3,Supermarket Type1,3691.1952,FDD46OUT013
,Low Fat,0.164006137,Snack Foods,113.2834,1985,Small,Tier 1,Grocery Store,575.917,FDF46OUT019
12.5,Low Fat,0.17314115,Household,168.4448,1998,,Tier 3,Grocery Store,170.4448,NCE43OUT010
20.85,Low Fat,0.039555016,Meat,116.8808,2004,Small,Tier 2,Supermarket Type1,820.2656,FDN27OUT035
14,Regular,0.037580877,Frozen Foods,162.6526,1999,Medium,Tier 1,Supermarket Type1,4275.7676,FDW52OUT049
17.25,Low Fat,0.035064318,Dairy,92.412,1997,Small,Tier 1,Supermarket Type1,1304.968,DRH03OUT046
11.5,Low Fat,0.017678008,Health and Hygiene,129.2626,2002,,Tier 2,Supermarket Type1,1705.1138,NCM29OUT045
6.675,Low Fat,0.041986639,Snack Foods,93.2462,1999,Medium,Tier 1,Supermarket Type1,1480.7392,FDR58OUT049
5.8,Low Fat,0.130955811,Dairy,90.3172,1997,Small,Tier 1,Supermarket Type1,1338.258,FDY50OUT046
8.895,Low Fat,0.026492726,Frozen Foods,208.4954,2007,,Tier 2,Supermarket Type1,6251.862,FDE16OUT017
7.67,Low Fat,0.185130961,Household,32.9216,1999,Medium,Tier 1,Supermarket Type1,588.5672,NCE31OUT049
10.895,Low Fat,0.026934673,Frozen Foods,106.128,2002,,Tier 2,Supermarket Type1,319.584,FDE53OUT045
8.21,Low Fat,0,Hard Drinks,148.2392,2002,,Tier 2,Supermarket Type1,1491.392,DRK11OUT045
8.575,Low Fat,0.023866079,Soft Drinks,107.128,1987,High,Tier 3,Supermarket Type1,958.752,DRH13OUT013
7.75,Low Fat,0.043414959,Baking Goods,93.1436,2009,Medium,Tier 3,Supermarket Type2,1418.154,FDA11OUT018
,Low Fat,0.030554947,Hard Drinks,41.877,1985,Medium,Tier 3,Supermarket Type3,1125.202,DRL35OUT027
,Low Fat,0.023463124,Soft Drinks,190.6846,1985,Medium,Tier 3,Supermarket Type3,9554.23,DRF36OUT027
12.35,Regular,0.033951827,Meat,197.2426,2007,,Tier 2,Supermarket Type1,2966.139,FDI07OUT017
17.7,Low Fat,0.174228338,Fruits and Vegetables,117.1834,1987,High,Tier 3,Supermarket Type1,691.1004,FDI32OUT013
8.52,Low Fat,0.027169589,Soft Drinks,151.0682,2009,Medium,Tier 3,Supermarket Type2,1829.6184,DRL60OUT018
18.2,Low Fat,0.1630653,Health and Hygiene,43.3086,2004,Small,Tier 2,Supermarket Type1,758.3462,NCY17OUT035
,Low Fat,0.058444176,Soft Drinks,73.0696,1985,Small,Tier 1,Grocery Store,223.7088,DRH36OUT019
16,Low Fat,0.057049301,Dairy,225.9404,2004,Small,Tier 2,Supermarket Type1,1350.2424,FDX02OUT035
8.63,Regular,0.032960823,Snack Foods,115.0518,1999,Medium,Tier 1,Supermarket Type1,1366.2216,FDG46OUT049
10.8,Regular,0,Baking Goods,40.7138,2007,,Tier 2,Supermarket Type1,406.138,FDM60OUT017
18.75,Low Fat,0.053025371,Snack Foods,192.5504,2009,Medium,Tier 3,Supermarket Type2,2109.2544,FDJ22OUT018
5.78,Low Fat,0.096306016,Breads,161.9552,1987,High,Tier 3,Supermarket Type1,2111.9176,FDU59OUT013
13.8,Regular,0.014762987,Canned,90.7172,2002,,Tier 2,Supermarket Type1,1338.258,FDL38OUT045
